"20201013","15","53",33.70,"mph","media/images/calib-20201013-1553372.jpg",95,87,90,33,2970,"L2R",",None,"
"20201013","15","53",16.83,"mph","media/images/calib-20201013-1553387.jpg",81,83,29,32,928,"L2R",",None,"
"20201013","15","53",32.10,"mph","media/images/calib-20201013-1553410.jpg",35,64,40,41,1640,"R2L",",None,"
"20201013","15","53",25.06,"mph","media/images/calib-20201013-1553424.jpg",55,85,36,35,1260,"R2L",",None,"
"20201013","15","53",94.02,"mph","media/images/calib-20201013-1553430.jpg",73,40,9,23,207,"R2L",",None,"
"20201013","15","53",19.02,"mph","media/images/calib-20201013-1553438.jpg",48,25,10,26,260,"R2L",",None,"
"20201013","15","53",60.59,"mph","media/images/calib-20201013-1553446.jpg",80,0,118,53,6254,"L2R",",None,"
"20201013","15","53",58.49,"mph","media/images/calib-20201013-1553458.jpg",68,4,16,16,256,"R2L",",None,"
"20201013","15","53",37.90,"mph","media/images/calib-20201013-1553470.jpg",43,86,39,34,1326,"R2L",",None,"
"20201013","15","53",39.61,"mph","media/images/calib-20201013-1553484.jpg",51,2,41,40,1640,"R2L",",None,"
"20201013","15","53",29.95,"mph","media/images/calib-20201013-1553491.jpg",35,25,47,45,2115,"L2R",",None,"
"20201013","15","53",37.85,"mph","media/images/calib-20201013-1553515.jpg",67,0,57,22,1254,"L2R",",None,"
"20201013","15","53",7.98,"mph","media/images/calib-20201013-1553530.jpg",108,53,26,15,390,"R2L",",None,"
"20201013","15","53",30.97,"mph","media/images/calib-20201013-1553541.jpg",97,48,37,20,740,"L2R",",None,"
"20201013","15","53",42.43,"mph","media/images/calib-20201013-1553559.jpg",73,0,46,21,966,"R2L",",None,"
"20201013","15","53",91.29,"mph","media/images/calib-20201013-1553565.jpg",129,95,61,25,1525,"L2R",",None,"
"20201013","15","54",29.07,"mph","media/images/calib-20201013-1554009.jpg",106,5,28,26,728,"R2L",",None,"
"20201013","15","54",12.67,"mph","media/images/calib-20201013-1554045.jpg",113,55,22,18,396,"R2L",",None,"
"20201013","15","54",17.93,"mph","media/images/calib-20201013-1554272.jpg",170,59,39,20,780,"R2L",",None,"
"20201013","15","54",23.58,"mph","media/images/calib-20201013-1554391.jpg",84,53,14,18,252,"R2L",",None,"
"20201013","15","54",19.57,"mph","media/images/calib-20201013-1554426.jpg",171,67,24,15,360,"L2R",",None,"
"20201013","15","54",25.16,"mph","media/images/calib-20201013-1554526.jpg",83,52,14,18,252,"L2R",",None,"
"20201013","15","54",41.65,"mph","media/images/calib-20201013-1554542.jpg",101,58,25,15,375,"L2R",",None,"
"20201013","15","55",21.33,"mph","media/images/calib-20201013-1555147.jpg",62,60,39,33,1287,"R2L",",None,"
"20201013","15","55",9.54,"mph","media/images/calib-20201013-1555160.jpg",70,0,50,36,1800,"L2R",",None,"
"20201013","15","55",10.28,"mph","media/images/calib-20201013-1555168.jpg",99,56,43,25,1075,"R2L",",None,"
"20201013","15","55",18.02,"mph","media/images/calib-20201013-1555176.jpg",58,75,41,45,1845,"L2R",",None,"
"20201013","15","55",18.56,"mph","media/images/calib-20201013-1555198.jpg",41,45,40,40,1600,"R2L",",None,"
"20201013","15","55",30.62,"mph","media/images/calib-20201013-1555204.jpg",40,93,54,27,1458,"L2R",",None,"
"20201013","15","55",51.47,"mph","media/images/calib-20201013-1555221.jpg",148,101,51,19,969,"R2L",",None,"
"20201013","15","55",20.08,"mph","media/images/calib-20201013-1555241.jpg",49,43,15,21,315,"L2R",",None,"
"20201013","15","55",55.45,"mph","media/images/calib-20201013-1555249.jpg",51,0,131,97,12707,"L2R",",None,"
"20201013","15","55",19.30,"mph","media/images/calib-20201013-1555261.jpg",32,75,49,37,1813,"R2L",",None,"
"20201013","15","55",15.57,"mph","media/images/calib-20201013-1555272.jpg",36,36,49,29,1421,"R2L",",None,"
"20201013","15","55",50.54,"mph","media/images/calib-20201013-1555319.jpg",121,0,53,52,2756,"L2R",",None,"
"20201013","15","55",23.00,"mph","media/images/calib-20201013-1555330.jpg",53,77,40,38,1520,"L2R",",None,"
"20201013","15","55",26.28,"mph","media/images/calib-20201013-1555589.jpg",121,110,22,10,220,"L2R",",None,"
"20201013","15","56",41.33,"mph","media/images/calib-20201013-1556055.jpg",54,0,48,50,2400,"R2L",",None,"
"20201013","15","56",17.77,"mph","media/images/calib-20201013-1556065.jpg",66,40,43,40,1720,"L2R",",None,"
"20201013","15","56",50.24,"mph","media/images/calib-20201013-1556073.jpg",101,71,42,35,1470,"R2L",",None,"
"20201013","15","56",53.32,"mph","media/images/calib-20201013-1556086.jpg",37,0,49,28,1372,"L2R",",None,"
"20201013","15","56",19.41,"mph","media/images/calib-20201013-1556098.jpg",39,67,48,40,1920,"R2L",",None,"
"20201013","15","56",94.80,"mph","media/images/calib-20201013-1556110.jpg",44,0,29,19,551,"L2R",",None,"
"20201013","15","56",32.19,"mph","media/images/calib-20201013-1556125.jpg",52,86,54,34,1836,"R2L",",None,"
"20201013","15","56",21.33,"mph","media/images/calib-20201013-1556146.jpg",136,102,75,18,1350,"R2L",",None,"
"20201013","15","56",78.35,"mph","media/images/calib-20201013-1556167.jpg",155,111,22,9,198,"L2R",",None,"
"20201013","15","56",39.32,"mph","media/images/calib-20201013-1556181.jpg",180,49,21,36,756,"R2L",",None,"
"20201013","15","56",42.22,"mph","media/images/calib-20201013-1556193.jpg",69,45,49,38,1862,"L2R",",None,"
"20201013","15","56",77.54,"mph","media/images/calib-20201013-1556201.jpg",153,64,20,18,360,"L2R",",None,"
